transaction_id,account_id,transaction_date,transaction_time,transaction_datetime,transaction_type,amount,description,merchant_name,merchant_category,merchant_id,channel,status,location,reference_number,transaction_category,is_fraudulent,created_at
TXN900005970,ACC5000132,2023-01-01,11:42:00,2023-01-01 11:42:00,WITHDRAWAL,883.12,Cash Withdrawal,"Becker, West and Hill",Insurance,MER72206,ATM,Completed,"East Mindyfurt, AR",REF559478337,Cash,False,2025-12-07 14:55:41.571549
TXN900009228,ACC5000208,2023-01-01,11:44:00,2023-01-01 11:44:00,WITHDRAWAL,359.68,Teller Withdrawal,"Smith, Patterson and Miller",Transportation,MER46317,Online,Completed,"Jeffreystad, OK",REF680975011,Cash,False,2025-12-07 14:55:42.265739
TXN900004770,ACC5000109,2023-01-01,11:45:00,2023-01-01 11:45:00,WITHDRAWAL,198.03,Teller Withdrawal,Harris Group,Groceries,MER11742,Branch,Completed,"Smithbury, MP",REF349758689,Cash,False,2025-12-07 14:55:41.309585
TXN900005548,ACC5000122,2023-01-01,11:48:00,2023-01-01 11:48:00,TRANSFER,1127.83,Fund Transfer,,,,ATM,Completed,"South Sherry, DC",REF519447907,Transfer,False,2025-12-07 14:55:41.477655
TXN900009722,ACC5000219,2023-01-01,11:50:00,2023-01-01 11:50:00,DEPOSIT,949.3,Salary Deposit,,,,Online,Completed,Online,REF636504019,Income,False,2025-12-07 14:55:42.369607
TXN900010504,ACC5000234,2023-01-01,11:50:00,2023-01-01 11:50:00,TRANSFER,1089.78,Wire Transfer,,,,Online,Completed,Online,REF643766328,Transfer,False,2025-12-07 14:55:42.536823
TXN900008491,ACC5000189,2023-01-01,11:54:00,2023-01-01 11:54:00,TRANSFER,40.17,Bill Payment,,,,Online,Completed,"Ferrellview, MH",REF963148795,Transfer,False,2025-12-07 14:55:42.110066
TXN900010009,ACC5000224,2023-01-01,11:55:00,2023-01-01 11:55:00,TRANSFER,4292.18,Fund Transfer,,,,Online,Completed,"Mooremouth, TX",REF295047890,Transfer,False,2025-12-07 14:55:42.431966
TXN900002786,ACC5000066,2023-01-01,11:56:00,2023-01-01 11:56:00,DEPOSIT,9502.49,Interest Payment,,,,Mobile,Completed,"Hollowayfort, CT",REF427012523,Income,False,2025-12-07 14:55:40.880590
TXN900001438,ACC5000034,2023-01-01,12:01:00,2023-01-01 12:01:00,TRANSFER,199.01,Bill Payment,,,,Online,Completed,"Hallchester, MN",REF510704185,Transfer,False,2025-12-07 14:55:40.581418
TXN900007981,ACC5000176,2023-01-01,12:11:00,2023-01-01 12:11:00,PAYMENT,148.88,Online Purchase,Swanson Group,Utilities,MER68632,ATM,Completed,Online,REF121320928,Expense,False,2025-12-07 14:55:41.999036
TXN900001175,ACC5000025,2023-01-01,12:13:00,2023-01-01 12:13:00,WITHDRAWAL,146.04,Teller Withdrawal,"Bautista, Allen and Harrell",Transportation,MER17780,Online,Completed,Online,REF712112671,Cash,False,2025-12-07 14:55:40.520019
TXN900008446,ACC5000188,2023-01-01,12:14:00,2023-01-01 12:14:00,DEPOSIT,201.98,Dividend,,,,ATM,Completed,"Carlsonfurt, IA",REF465147820,Income,False,2025-12-07 14:55:42.099841
TXN900000207,ACC5000004,2023-01-01,12:16:00,2023-01-01 12:16:00,DEPOSIT,1353.12,Interest Payment,,,,Online,Completed,Online,REF156263020,Income,False,2025-12-07 14:55:40.303648
TXN900003413,ACC5000078,2023-01-01,12:17:00,2023-01-01 12:17:00,PAYMENT,317.27,Subscription,Smith Ltd,Utilities,MER24683,Phone,Completed,"Martinburgh, DE",REF848486223,Expense,False,2025-12-07 14:55:41.015549
TXN900010780,ACC5000238,2023-01-01,12:17:00,2023-01-01 12:17:00,DEPOSIT,269.75,Check Deposit,,,,ATM,Completed,"West Melissa, CT",REF241616184,Income,False,2025-12-07 14:55:42.594214
TXN900009975,ACC5000223,2023-01-01,12:18:00,2023-01-01 12:18:00,WITHDRAWAL,21.97,ATM Withdrawal,"Thompson, Green and Leonard",Online Retail,MER37413,Phone,Completed,"Port Carolynhaven, RI",REF174725150,Cash,False,2025-12-07 14:55:42.424101
TXN900004006,ACC5000092,2023-01-01,12:18:00,2023-01-01 12:18:00,WITHDRAWAL,1603.86,Cash Withdrawal,Williamson PLC,Utilities,MER84519,Mobile,Completed,"Jennifermouth, OH",REF151247840,Cash,False,2025-12-07 14:55:41.145316
TXN900002985,ACC5000069,2023-01-01,12:19:00,2023-01-01 12:19:00,DEPOSIT,1952.65,Salary Deposit,,,,ATM,Completed,"East Robertview, NY",REF834952627,Income,False,2025-12-07 14:55:40.919463
TXN900000537,ACC5000009,2023-01-01,12:28:00,2023-01-01 12:28:00,TRANSFER,88.15,Wire Transfer,,,,Branch,Completed,"Danielport, VI",REF330393232,Transfer,False,2025-12-07 14:55:40.379094
TXN900003134,ACC5000073,2023-01-01,12:30:00,2023-01-01 12:30:00,WITHDRAWAL,1208.99,Cash Withdrawal,Wong-Evans,Gas/Automotive,MER44422,Branch,Pending,"Meghanhaven, OH",REF255853446,Cash,False,2025-12-07 14:55:40.952610
TXN900004069,ACC5000094,2023-01-01,12:32:00,2023-01-01 12:32:00,TRANSFER,611.89,Wire Transfer,,,,ATM,Completed,"Davisport, NV",REF734623587,Transfer,False,2025-12-07 14:55:41.159686
TXN900001912,ACC5000045,2023-01-01,12:32:00,2023-01-01 12:32:00,PAYMENT,999.98,Utility Bill,Campbell Inc,Insurance,MER60418,Mobile,Completed,Online,REF549537843,Expense,False,2025-12-07 14:55:40.686406
TXN900002333,ACC5000056,2023-01-01,12:35:00,2023-01-01 12:35:00,TRANSFER,573.56,Bill Payment,,,,ATM,Completed,Online,REF382232003,Transfer,False,2025-12-07 14:55:40.785895
TXN900010135,ACC5000225,2023-01-01,12:35:00,2023-01-01 12:35:00,DEPOSIT,573.19,Transfer Received,,,,Mobile,Completed,Online,REF833410460,Income,False,2025-12-07 14:55:42.458587
TXN900009377,ACC5000210,2023-01-01,12:35:00,2023-01-01 12:35:00,DEPOSIT,227.9,Salary Deposit,,,,Online,Completed,"Thompsonburgh, OK",REF593946637,Income,False,2025-12-07 14:55:42.296390
TXN900003201,ACC5000074,2023-01-01,12:36:00,2023-01-01 12:36:00,DEPOSIT,2349.13,Check Deposit,,,,ATM,Completed,"Cruzfort, FL",REF103976873,Income,False,2025-12-07 14:55:40.967515
TXN900000984,ACC5000021,2023-01-01,12:40:00,2023-01-01 12:40:00,WITHDRAWAL,454.23,Cash Withdrawal,"Nielsen, Hernandez and Andrews",Travel,MER45825,Mobile,Completed,"Robertside, VI",REF941328406,Cash,False,2025-12-07 14:55:40.478110
TXN900007595,ACC5000165,2023-01-01,12:40:00,2023-01-01 12:40:00,TRANSFER,36.55,Fund Transfer,,,,Online,Completed,Online,REF382580601,Transfer,False,2025-12-07 14:55:41.919815
TXN900004760,ACC5000108,2023-01-01,12:40:00,2023-01-01 12:40:00,DEPOSIT,7755.45,Salary Deposit,,,,Phone,Completed,Online,REF847662934,Income,False,2025-12-07 14:55:41.306892
TXN900005920,ACC5000131,2023-01-01,12:41:00,2023-01-01 12:41:00,DEPOSIT,648.09,Cash Deposit,,,,Mobile,Completed,Online,REF209590766,Income,False,2025-12-07 14:55:41.561602
TXN900000586,ACC5000010,2023-01-01,12:42:00,2023-01-01 12:42:00,WITHDRAWAL,142.98,ATM Withdrawal,"Knight, Coffey and Kemp",Insurance,MER91851,ATM,Completed,Online,REF873773537,Cash,False,2025-12-07 14:55:40.389823
TXN900003155,ACC5000073,2023-01-01,12:43:00,2023-01-01 12:43:00,PAYMENT,226.36,Mortgage Payment,"Long, Watkins and Gonzalez",Restaurant,MER11110,Mobile,Completed,Online,REF993019801,Expense,False,2025-12-07 14:55:40.956997
TXN900009016,ACC5000202,2023-01-01,12:44:00,2023-01-01 12:44:00,WITHDRAWAL,77.48,ATM Withdrawal,Henson-Roman,Healthcare,MER18768,Mobile,Completed,"East Julia, NV",REF899563204,Cash,False,2025-12-07 14:55:42.220944
TXN900005027,ACC5000113,2023-01-01,12:44:00,2023-01-01 12:44:00,WITHDRAWAL,578.11,ATM Withdrawal,Barton PLC,Groceries,MER81828,Mobile,Completed,Online,REF522809954,Cash,False,2025-12-07 14:55:41.363710
TXN900000617,ACC5000011,2023-01-01,12:46:00,2023-01-01 12:46:00,WITHDRAWAL,197.53,Cash Withdrawal,"Morales, Martinez and Sutton",Entertainment,MER50988,Online,Completed,"West Mary, WY",REF303832812,Cash,False,2025-12-07 14:55:40.397462
TXN900003203,ACC5000074,2023-01-01,12:49:00,2023-01-01 12:49:00,DEPOSIT,454.45,Cash Deposit,,,,Online,Completed,Online,REF626863054,Income,False,2025-12-07 14:55:40.967777
TXN900009033,ACC5000205,2023-01-01,12:49:00,2023-01-01 12:49:00,TRANSFER,771.23,Fund Transfer,,,,Online,Failed,Online,REF225084361,Transfer,False,2025-12-07 14:55:42.224584
TXN900000694,ACC5000013,2023-01-01,12:49:00,2023-01-01 12:49:00,TRANSFER,4098.56,Peer-to-Peer Transfer,,,,Mobile,Completed,"North Andrew, AS",REF874086851,Transfer,False,2025-12-07 14:55:40.413589
TXN900008084,ACC5000177,2023-01-01,12:49:00,2023-01-01 12:49:00,WITHDRAWAL,21.09,Teller Withdrawal,Salas-Good,Education,MER57379,Online,Completed,Online,REF849553368,Cash,False,2025-12-07 14:55:42.021678
TXN900004124,ACC5000095,2023-01-01,12:50:00,2023-01-01 12:50:00,PAYMENT,232.43,Mortgage Payment,Maxwell Inc,Gas/Automotive,MER90028,Branch,Completed,Online,REF754612980,Expense,False,2025-12-07 14:55:41.171011
TXN900002978,ACC5000069,2023-01-01,12:51:00,2023-01-01 12:51:00,TRANSFER,533.18,Account Transfer,,,,Branch,Completed,"West Nicolaston, NY",REF672825087,Transfer,False,2025-12-07 14:55:40.918386
TXN900005436,ACC5000121,2023-01-01,12:57:00,2023-01-01 12:57:00,TRANSFER,332.28,Bill Payment,,,,Branch,Completed,"Sarahchester, PA",REF146543311,Transfer,False,2025-12-07 14:55:41.453167
TXN900003454,ACC5000079,2023-01-01,12:58:00,2023-01-01 12:58:00,WITHDRAWAL,383.53,Teller Withdrawal,"Jones, Morrison and Robinson",Retail,MER13266,ATM,Pending,"North Darlenemouth, IA",REF534395495,Cash,False,2025-12-07 14:55:41.025070
TXN900010324,ACC5000230,2023-01-01,12:59:00,2023-01-01 12:59:00,DEPOSIT,230.48,Transfer Received,,,,Online,Completed,"North Dawn, AZ",REF528424763,Income,False,2025-12-07 14:55:42.498053
TXN900008189,ACC5000182,2023-01-01,12:59:00,2023-01-01 12:59:00,FEE,-50.0,ATM Fee,,,,Online,Completed,"Lake Antoniomouth, NC",REF393724281,Bank Fees,False,2025-12-07 14:55:42.045670
TXN900005591,ACC5000122,2023-01-01,12:59:00,2023-01-01 12:59:00,TRANSFER,686.14,Bill Payment,,,,ATM,Completed,"East Paulchester, FL",REF250804079,Transfer,False,2025-12-07 14:55:41.488019
TXN900004987,ACC5000113,2023-01-01,13:00:00,2023-01-01 13:00:00,FEE,-157.41,Monthly Fee,,,,Branch,Completed,"Ashleyland, RI",REF433717796,Bank Fees,False,2025-12-07 14:55:41.355536
TXN900008235,ACC5000183,2023-01-01,13:01:00,2023-01-01 13:01:00,TRANSFER,278.37,Account Transfer,,,,Online,Completed,Online,REF819022698,Transfer,False,2025-12-07 14:55:42.055809
TXN900000251,ACC5000005,2023-01-01,13:03:00,2023-01-01 13:03:00,WITHDRAWAL,142.53,ATM Withdrawal,Morrow Group,Retail,MER47700,Mobile,Completed,"Davisview, IN",REF744685429,Cash,False,2025-12-07 14:55:40.314178
TXN900007999,ACC5000177,2023-01-01,13:03:00,2023-01-01 13:03:00,WITHDRAWAL,319.07,Cash Withdrawal,Woodard Group,Insurance,MER95118,ATM,Completed,"New Jerome, MA",REF356413764,Cash,False,2025-12-07 14:55:42.003344
TXN900004099,ACC5000094,2023-01-01,13:05:00,2023-01-01 13:05:00,DEPOSIT,1355.23,Transfer Received,,,,Online,Completed,"New Trevorside, NJ",REF816246415,Income,False,2025-12-07 14:55:41.165795
TXN900005421,ACC5000120,2023-01-01,13:06:00,2023-01-01 13:06:00,WITHDRAWAL,186.8,Teller Withdrawal,"Rhodes, Frazier and Wong",Insurance,MER77048,Branch,Completed,"Mooneyfurt, PA",REF998167196,Cash,False,2025-12-07 14:55:41.450905
TXN900009704,ACC5000219,2023-01-01,13:07:00,2023-01-01 13:07:00,PAYMENT,149.59,Credit Card Payment,Hanna Inc,Education,MER34954,Mobile,Completed,Online,REF334348150,Expense,False,2025-12-07 14:55:42.366301
TXN900003596,ACC5000082,2023-01-01,13:10:00,2023-01-01 13:10:00,DEPOSIT,811.05,Check Deposit,,,,ATM,Completed,"New Bruce, HI",REF637552108,Income,False,2025-12-07 14:55:41.055610
TXN900002358,ACC5000058,2023-01-01,13:10:00,2023-01-01 13:10:00,TRANSFER,2.69,Account Transfer,,,,Online,Completed,Online,REF164463569,Transfer,False,2025-12-07 14:55:40.791495
TXN900000961,ACC5000021,2023-01-01,13:13:00,2023-01-01 13:13:00,PAYMENT,198.47,Insurance,Ibarra-Kelly,Restaurant,MER84289,ATM,Completed,"East Maria, MH",REF610564546,Expense,False,2025-12-07 14:55:40.473348
TXN900010649,ACC5000236,2023-01-01,13:16:00,2023-01-01 13:16:00,TRANSFER,71.14,Peer-to-Peer Transfer,,,,ATM,Completed,"Jamestown, MI",REF287936545,Transfer,False,2025-12-07 14:55:42.567177
TXN900008230,ACC5000183,2023-01-01,13:20:00,2023-01-01 13:20:00,PAYMENT,105.35,Insurance,Kelly Ltd,Restaurant,MER52329,Branch,Completed,Online,REF516102081,Expense,False,2025-12-07 14:55:42.055007
TXN900003419,ACC5000078,2023-01-01,13:22:00,2023-01-01 13:22:00,PAYMENT,43.56,Insurance,Holder-Smith,Retail,MER65067,Online,Completed,"North Thomashaven, MO",REF576591102,Expense,False,2025-12-07 14:55:41.017170
TXN900006398,ACC5000140,2023-01-01,13:22:00,2023-01-01 13:22:00,PAYMENT,1443.9,Insurance,"Chen, Diaz and Phillips",Groceries,MER38163,Online,Completed,"Grantstad, IA",REF506776019,Expense,False,2025-12-07 14:55:41.660447
TXN900000288,ACC5000005,2023-01-01,13:22:00,2023-01-01 13:22:00,WITHDRAWAL,364.53,Teller Withdrawal,"Perez, Garcia and Nelson",Utilities,MER66349,Mobile,Completed,Online,REF219066986,Cash,False,2025-12-07 14:55:40.322431
TXN900002179,ACC5000051,2023-01-01,13:26:00,2023-01-01 13:26:00,DEPOSIT,213.24,Dividend,,,,Online,Completed,Online,REF745145663,Income,False,2025-12-07 14:55:40.749151
TXN900007542,ACC5000164,2023-01-01,13:27:00,2023-01-01 13:27:00,WITHDRAWAL,139.76,Teller Withdrawal,"Wood, Hall and Bailey",Education,MER86674,Online,Completed,"Lake Jamiemouth, FM",REF280878259,Cash,False,2025-12-07 14:55:41.909520
TXN900008119,ACC5000182,2023-01-01,13:27:00,2023-01-01 13:27:00,FEE,-50.0,Late Fee,,,,Mobile,Completed,"Ferrelltown, MP",REF271606116,Bank Fees,False,2025-12-07 14:55:42.030005
TXN900000284,ACC5000005,2023-01-01,13:28:00,2023-01-01 13:28:00,PAYMENT,200.24,Mortgage Payment,Salazar-Green,Travel,MER96761,Online,Completed,"Joelfort, RI",REF555282394,Expense,False,2025-12-07 14:55:40.321510
TXN900008611,ACC5000191,2023-01-01,13:29:00,2023-01-01 13:29:00,PAYMENT,35.11,Online Purchase,Evans-Watkins,Travel,MER89902,Online,Completed,"South Christopherburgh, UT",REF277857336,Expense,False,2025-12-07 14:55:42.135424
TXN900008410,ACC5000188,2023-01-01,13:31:00,2023-01-01 13:31:00,DEPOSIT,893.84,Interest Payment,,,,Online,Completed,"Finleyton, AZ",REF129343354,Income,False,2025-12-07 14:55:42.092305
TXN900001130,ACC5000024,2023-01-01,13:32:00,2023-01-01 13:32:00,DEPOSIT,3838.32,Interest Payment,,,,Online,Completed,"Port Neil, OH",REF517109257,Income,False,2025-12-07 14:55:40.509659
TXN900010429,ACC5000232,2023-01-01,13:36:00,2023-01-01 13:36:00,TRANSFER,577.39,Wire Transfer,,,,Online,Completed,"Lake Natalie, FL",REF547096294,Transfer,False,2025-12-07 14:55:42.521236
TXN900004564,ACC5000104,2023-01-01,13:36:00,2023-01-01 13:36:00,PAYMENT,134.47,Online Purchase,"Williams, Scott and Jacobs",Transportation,MER30605,Mobile,Completed,"Lopezchester, OK",REF501694717,Expense,False,2025-12-07 14:55:41.265022
TXN900006168,ACC5000136,2023-01-01,13:42:00,2023-01-01 13:42:00,TRANSFER,866.1,Peer-to-Peer Transfer,,,,Online,Completed,Online,REF214053320,Transfer,False,2025-12-07 14:55:41.610383
TXN900008017,ACC5000177,2023-01-01,13:46:00,2023-01-01 13:46:00,WITHDRAWAL,185.83,ATM Withdrawal,Gallagher-Landry,Education,MER44286,Mobile,Completed,Online,REF693116357,Cash,False,2025-12-07 14:55:42.007439
TXN900000017,ACC5000000,2023-01-01,13:52:00,2023-01-01 13:52:00,DEPOSIT,791.59,Salary Deposit,,,,ATM,Completed,Online,REF916580415,Income,False,2025-12-07 14:55:40.253396
TXN900005410,ACC5000119,2023-01-01,13:52:00,2023-01-01 13:52:00,DEPOSIT,745.08,Cash Deposit,,,,Mobile,Completed,"New Kimberlyborough, KY",REF463343405,Income,False,2025-12-07 14:55:41.447857
TXN900003263,ACC5000075,2023-01-01,13:53:00,2023-01-01 13:53:00,PAYMENT,5.39,Online Purchase,Clark PLC,Online Retail,MER37948,Branch,Completed,"Davisville, FL",REF920583443,Expense,False,2025-12-07 14:55:40.979662
TXN900010026,ACC5000224,2023-01-01,13:54:00,2023-01-01 13:54:00,TRANSFER,5281.04,Fund Transfer,,,,Online,Completed,"New Erin, SD",REF728328736,Transfer,False,2025-12-07 14:55:42.435478
TXN900000249,ACC5000005,2023-01-01,13:55:00,2023-01-01 13:55:00,DEPOSIT,101.69,Transfer Received,,,,Phone,Completed,"New Richard, MA",REF814403943,Income,False,2025-12-07 14:55:40.313518
TXN900008346,ACC5000185,2023-01-01,13:56:00,2023-01-01 13:56:00,DEPOSIT,627.62,Cash Deposit,,,,Online,Completed,"New Aaronchester, NC",REF247791426,Income,False,2025-12-07 14:55:42.078807
TXN900000497,ACC5000009,2023-01-01,13:57:00,2023-01-01 13:57:00,WITHDRAWAL,220.54,Cash Withdrawal,Mclean-Oconnor,Groceries,MER60678,Online,Completed,"Kimberlyberg, WI",REF464037804,Cash,False,2025-12-07 14:55:40.370265
TXN900004317,ACC5000099,2023-01-01,13:58:00,2023-01-01 13:58:00,DEPOSIT,2240.72,Interest Payment,,,,Mobile,Pending,"East Patricia, NE",REF119996117,Income,False,2025-12-07 14:55:41.214181
TXN900005026,ACC5000113,2023-01-01,13:59:00,2023-01-01 13:59:00,TRANSFER,1074.43,Account Transfer,,,,Online,Completed,Online,REF309478626,Transfer,False,2025-12-07 14:55:41.363544
TXN900007324,ACC5000160,2023-01-01,13:59:00,2023-01-01 13:59:00,DEPOSIT,442.79,Cash Deposit,,,,ATM,Completed,"North Derek, TX",REF602990912,Income,False,2025-12-07 14:55:41.863215
TXN900000468,ACC5000009,2023-01-01,14:02:00,2023-01-01 14:02:00,WITHDRAWAL,594.86,Cash Withdrawal,Wilkins-Chang,Insurance,MER93318,Online,Completed,"West Thomasville, UT",REF515410649,Cash,False,2025-12-07 14:55:40.364213
TXN900007179,ACC5000159,2023-01-01,14:04:00,2023-01-01 14:04:00,PAYMENT,436.33,Utility Bill,"Mendez, Rice and Campbell",Retail,MER45582,Branch,Completed,"Stonechester, WI",REF694084681,Expense,False,2025-12-07 14:55:41.830866
TXN900001793,ACC5000042,2023-01-01,14:05:00,2023-01-01 14:05:00,TRANSFER,447.68,Account Transfer,,,,ATM,Completed,"Lisashire, IL",REF218574293,Transfer,False,2025-12-07 14:55:40.660458
TXN900007290,ACC5000160,2023-01-01,14:05:00,2023-01-01 14:05:00,PAYMENT,145.56,Subscription,Jenkins and Sons,Transportation,MER67443,Online,Completed,"Frenchland, DE",REF363310130,Expense,False,2025-12-07 14:55:41.855663
TXN900010836,ACC5000238,2023-01-01,14:05:00,2023-01-01 14:05:00,DEPOSIT,1033.37,Dividend,,,,Branch,Completed,"North Lisahaven, MA",REF641359164,Income,False,2025-12-07 14:55:42.605443
TXN900003949,ACC5000091,2023-01-01,14:06:00,2023-01-01 14:06:00,WITHDRAWAL,443.29,ATM Withdrawal,Carr LLC,Entertainment,MER53077,ATM,Completed,"East Marioborough, ME",REF127876667,Cash,False,2025-12-07 14:55:41.133321
TXN900007853,ACC5000170,2023-01-01,14:09:00,2023-01-01 14:09:00,TRANSFER,99.63,Fund Transfer,,,,Online,Completed,"Joshuaside, ND",REF574619461,Transfer,False,2025-12-07 14:55:41.972203
TXN900001492,ACC5000035,2023-01-01,14:11:00,2023-01-01 14:11:00,TRANSFER,372.79,Peer-to-Peer Transfer,,,,ATM,Completed,"Wilcoxburgh, AR",REF882576281,Transfer,False,2025-12-07 14:55:40.592802
TXN900004303,ACC5000099,2023-01-01,14:11:00,2023-01-01 14:11:00,WITHDRAWAL,494.49,ATM Withdrawal,"Kirby, Wood and Ramirez",Retail,MER13561,Mobile,Completed,"Mcdonaldton, MI",REF865900715,Cash,False,2025-12-07 14:55:41.210971
TXN900001706,ACC5000040,2023-01-01,14:14:00,2023-01-01 14:14:00,PAYMENT,78.43,Credit Card Payment,"Brown, Harris and Thomas",Insurance,MER50250,Online,Completed,"Taylorberg, ME",REF551478978,Expense,False,2025-12-07 14:55:40.640672
TXN900007188,ACC5000159,2023-01-01,14:14:00,2023-01-01 14:14:00,TRANSFER,1899.99,Bill Payment,,,,Online,Completed,"Timothyberg, VA",REF840492575,Transfer,False,2025-12-07 14:55:41.832322
TXN900008951,ACC5000198,2023-01-01,14:16:00,2023-01-01 14:16:00,DEPOSIT,69.3,Check Deposit,,,,ATM,Completed,"Christineside, OK",REF523926776,Income,False,2025-12-07 14:55:42.205680
TXN900006535,ACC5000142,2023-01-01,14:16:00,2023-01-01 14:16:00,WITHDRAWAL,214.94,ATM Withdrawal,Rodgers-Jarvis,Insurance,MER90396,Mobile,Completed,"East Adam, PW",REF508333520,Cash,False,2025-12-07 14:55:41.692559
TXN900002741,ACC5000065,2023-01-01,14:19:00,2023-01-01 14:19:00,TRANSFER,225.64,Fund Transfer,,,,Phone,Completed,Online,REF575672443,Transfer,False,2025-12-07 14:55:40.872293
TXN900005556,ACC5000122,2023-01-01,14:24:00,2023-01-01 14:24:00,WITHDRAWAL,1364.82,Teller Withdrawal,Green Inc,Gas/Automotive,MER72515,Mobile,Failed,"North Benjamin, OR",REF729597320,Cash,False,2025-12-07 14:55:41.479353
TXN900009630,ACC5000217,2023-01-01,14:27:00,2023-01-01 14:27:00,PAYMENT,245.77,Utility Bill,Hernandez PLC,Healthcare,MER22878,ATM,Completed,Online,REF821566976,Expense,False,2025-12-07 14:55:42.350800
TXN900005602,ACC5000122,2023-01-01,14:28:00,2023-01-01 14:28:00,TRANSFER,1247.16,Peer-to-Peer Transfer,,,,Mobile,Pending,"New Christinaside, PW",REF382208801,Transfer,False,2025-12-07 14:55:41.490164
TXN900008649,ACC5000191,2023-01-01,14:28:00,2023-01-01 14:28:00,TRANSFER,1556.23,Wire Transfer,,,,Online,Completed,"Tamaraville, PA",REF555414514,Transfer,False,2025-12-07 14:55:42.143934
TXN900004001,ACC5000092,2023-01-01,14:30:00,2023-01-01 14:30:00,WITHDRAWAL,1336.66,Teller Withdrawal,Martin PLC,Gas/Automotive,MER49373,Branch,Completed,"North Joycefurt, DC",REF259565048,Cash,False,2025-12-07 14:55:41.144416
TXN900000031,ACC5000000,2023-01-01,14:31:00,2023-01-01 14:31:00,WITHDRAWAL,280.38,ATM Withdrawal,Allen Group,Restaurant,MER25915,Online,Completed,"Thompsonfort, OR",REF130998324,Cash,False,2025-12-07 14:55:40.256742
TXN900002519,ACC5000061,2023-01-01,14:31:00,2023-01-01 14:31:00,TRANSFER,370.83,Account Transfer,,,,ATM,Pending,Online,REF858733870,Transfer,False,2025-12-07 14:55:40.824053
TXN900010902,ACC5000239,2023-01-01,14:32:00,2023-01-01 14:32:00,DEPOSIT,712.05,Check Deposit,,,,ATM,Completed,Online,REF516504706,Income,False,2025-12-07 14:55:42.619671
TXN900007232,ACC5000159,2023-01-01,14:34:00,2023-01-01 14:34:00,DEPOSIT,1715.84,Transfer Received,,,,Online,Completed,"Williamshaven, RI",REF983214584,Income,False,2025-12-07 14:55:41.842141
TXN900005321,ACC5000118,2023-01-01,14:35:00,2023-01-01 14:35:00,DEPOSIT,966.83,Interest Payment,,,,Online,Completed,Online,REF864078040,Income,False,2025-12-07 14:55:41.428951
TXN900007980,ACC5000176,2023-01-01,14:37:00,2023-01-01 14:37:00,DEPOSIT,281.22,Dividend,,,,Mobile,Completed,"Doyleshire, MS",REF714083959,Income,False,2025-12-07 14:55:41.998864
